NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What are the country codes of countries where people use languages other than English?,SELECT CountryCode FROM countrylanguage WHERE Language != 'English',"SELECT DISTINCT CountryCode FROM countrylanguage WHERE LANGUAGE != ""English""",world_1
Give the country codes for countries in which people speak langauges that are not English.,SELECT CountryCode FROM countrylanguage WHERE Language != 'English';,"SELECT DISTINCT CountryCode FROM countrylanguage WHERE LANGUAGE != ""English""",world_1
What are the codes of the countries that do not speak English and whose government forms are not Republic?,SELECT Code FROM     country WHERE     Code NOT IN (SELECT CountryCode FROM countrylanguage WHERE Language = 'English')     AND GovernmentForm != 'Republic';,"SELECT Code FROM country WHERE GovernmentForm != ""Republic"" EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""",world_1
Return the codes of countries that do not speak English and do not have Republics for governments.,SELECT Code FROM country WHERE Code NOT IN (SELECT CountryCode FROM countrylanguage WHERE Language = 'English') AND GovernmentForm != 'Republic';,"SELECT Code FROM country WHERE GovernmentForm != ""Republic"" EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""",world_1
Which cities are in European countries where English is not the official language?,SELECT city.Name FROM city JOIN country ON city.CountryCode = country.Code JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.Continent = 'Europe' AND countrylanguage.Language = 'English' AND countrylanguage.IsOfficial = 'F',SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),world_1
What are the names of cities in Europe for which English is not the official language?,SELECT city.Name FROM city JOIN country ON city.CountryCode = country.Code JOIN countrylanguage ON city.CountryCode = countrylanguage.CountryCode WHERE country.Continent = 'Europe' AND countrylanguage.Language = 'English' AND countrylanguage.IsOfficial = 'F',SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),world_1
Which unique cities are in Asian countries where Chinese is the official language ?,SELECT DISTINCT city.Name FROM city JOIN country ON city.CountryCode = country.Code JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.Continent = 'Asia' AND countrylanguage.Language = 'Chinese' AND countrylanguage.IsOfficial = 'T',"select distinct t3.name from country as t1 join countrylanguage as t2 on t1.code  =  t2.countrycode join city as t3 on t1.code  =  t3.countrycode where t2.isofficial  =  't' and t2.language  =  'chinese' and t1.continent  =  ""asia""",world_1
Return the different names of cities that are in Asia and for which Chinese is the official language.,SELECT city.Name FROM city JOIN country ON city.CountryCode = country.Code JOIN countrylanguage ON city.CountryCode = countrylanguage.CountryCode WHERE country.Continent = 'Asia' AND countrylanguage.Language = 'Chinese' AND countrylanguage.IsOfficial = 'T',"SELECT DISTINCT T3.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode JOIN city AS T3 ON T1.Code  =  T3.CountryCode WHERE T2.IsOfficial  =  'T' AND T2.Language  =  'Chinese' AND T1.Continent  =  ""Asia""",world_1
"What are the name, independence year, and surface area of the country with the smallest population?","SELECT Name, IndepYear, SurfaceArea FROM country WHERE Population = (SELECT MIN(Population) FROM country);","SELECT Name ,  SurfaceArea ,  IndepYear FROM country ORDER BY Population LIMIT 1",world_1
"Give the name, year of independence, and surface area of the country that has the lowest population.","SELECT Name, IndepYear, SurfaceArea FROM country WHERE Population = (SELECT MIN(Population) FROM country);","SELECT Name ,  SurfaceArea ,  IndepYear FROM country ORDER BY Population LIMIT 1",world_1
"What are the population, name and leader of the country with the largest area?","SELECT Population, Name, HeadOfState FROM country WHERE SurfaceArea = (SELECT MAX(SurfaceArea) FROM country);","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1",world_1
"Give the name, population, and head of state for the country that has the largest area.","SELECT Name, Population, HeadOfState, SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 1;","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1",world_1
Return the country name and the numbers of languages spoken for each country that speaks at least 3 languages.,"SELECT country.Name, COUNT(countrylanguage.Language) as NumberOfLanguages FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY country.Name HAVING COUNT(countrylanguage.Language) >= 3;","SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2",world_1
"What are the names of countries that speak more than 2 languages, as well as how many languages they speak?","SELECT country.Name, COUNT(countrylanguage.Language) as NumberOfLanguages FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY country.Name HAVING COUNT(countrylanguage.Language) > 2;","SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2",world_1
Find the number of cities in each district whose population is greater than the average population of cities?,"SELECT District, COUNT(*) as NumberOfCities FROM city WHERE Population > (SELECT AVG(Population) FROM city) GROUP BY District;","SELECT count(*) ,  District FROM city WHERE Population  >  (SELECT avg(Population) FROM city) GROUP BY District",world_1
How many cities in each district have a population that is above the average population across all cities?,"SELECT District, COUNT(*) FROM city WHERE Population > (SELECT AVG(Population) FROM city) GROUP BY District;","SELECT count(*) ,  District FROM city WHERE Population  >  (SELECT avg(Population) FROM city) GROUP BY District",world_1
Find the government form name and total population for each government form whose average life expectancy is longer than 72.,"SELECT GovernmentForm, SUM(Population) as TotalPopulation FROM country WHERE LifeExpectancy > 72 GROUP BY GovernmentForm;","SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72",world_1
What are the different government forms and what is the total population of each for government forms that have an average life expectancy greater than 72?,"SELECT GovernmentForm, SUM(Population) as TotalPopulation FROM country WHERE LifeExpectancy > 72 GROUP BY GovernmentForm;","SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72",world_1
Find the average life expectancy and total population for each continent where the average life expectancy is shorter than 72?,"SELECT Continent, AVG(LifeExpectancy) AS AvgLifeExpectancy, SUM(Population) AS TotalPopulation FROM country GROUP BY Continent HAVING AVG(LifeExpectancy) < 72;","SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72",world_1
"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?","SELECT Continent, SUM(Population) as TotalPopulation, AVG(LifeExpectancy) as AvgLifeExpectancy FROM country GROUP BY Continent HAVING AVG(LifeExpectancy) < 72;","SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72",world_1
What are the names and areas of countries with the top 5 largest area?,"SELECT Name, SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5;","SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5",world_1
Return the names and surface areas of the 5 largest countries.,"SELECT Name, SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5;","SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5",world_1
What are names of countries with the top 3 largest population?,SELECT Name FROM country ORDER BY Population DESC LIMIT 3;,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,world_1
Return the names of the 3 most populated countries.,SELECT Name FROM country ORDER BY Population DESC LIMIT 3;,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,world_1
What are the names of the nations with the 3 lowest populations?,SELECT Name FROM country ORDER BY Population ASC LIMIT 3;,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,world_1
Return the names of the 3 countries with the fewest people.,SELECT Name FROM country ORDER BY Population ASC LIMIT 3;,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,world_1
how many countries are in Asia?,SELECT COUNT(*)  FROM     country WHERE     Continent = 'Asia';,"SELECT count(*) FROM country WHERE continent  =  ""Asia""",world_1
Count the number of countries in Asia.,SELECT COUNT(*)  FROM country  WHERE Continent = 'Asia';,"SELECT count(*) FROM country WHERE continent  =  ""Asia""",world_1
What are the names of the countries that are in the continent of Europe and have a population of 80000?,SELECT Name FROM country WHERE Continent = 'Europe' AND Population = 80000;,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",world_1
Give the names of countries that are in Europe and have a population equal to 80000.,SELECT Name FROM country WHERE Continent = 'Europe' AND Population = 80000;,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",world_1
What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?,"SELECT SUM(Population) AS TotalPopulation, AVG(SurfaceArea) AS AverageArea FROM country WHERE Continent = 'North America' AND SurfaceArea > 3000;","select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",world_1
Give the total population and average surface area corresponding to countries in North America that have a surface area greater than 3000 .,"SELECT SUM(Population) AS TotalPopulation, AVG(SurfaceArea) AS AverageSurfaceArea FROM country WHERE Continent = 'North America' AND SurfaceArea > 3000;","select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",world_1
What are the cities whose population is between 160000 and 900000?,SELECT * FROM city WHERE Population BETWEEN 160000 AND 900000;,SELECT name FROM city WHERE Population BETWEEN 160000 AND 900000,world_1
Return the names of cities that have a population between 160000 and 900000 .,SELECT Name FROM city WHERE Population BETWEEN 160000 AND 900000;,select name from city where population between 160000 and 900000,world_1
Which language is spoken by the largest number of countries?,"SELECT Language, COUNT(CountryCode) AS NumCountries FROM countrylanguage GROUP BY Language ORDER BY NumCountries DESC LIMIT 1;",SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,world_1
Give the language that is spoken in the most countries.,SELECT Language FROM   countrylanguage GROUP BY   Language ORDER BY   COUNT(CountryCode) DESC LIMIT 1;,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,world_1
What is the language spoken by the largest percentage of people in each country?,"SELECT country.Name AS Country, countrylanguage.Language AS Language, MAX(countrylanguage.Percentage) AS Percentage FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY country.Name ORDER BY country.Name;","SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",world_1
"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?","SELECT country.Code, country.Name, countrylanguage.Language, MAX(countrylanguage.Percentage) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY country.Code, country.Name ORDER BY country.Name;","SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",world_1
What is the total number of countries where Spanish is spoken by the largest percentage of people?,SELECT COUNT(*) FROM     (SELECT         country.Code     FROM         country     JOIN         countrylanguage ON country.Code = countrylanguage.CountryCode     WHERE         countrylanguage.Language = 'Spanish'     GROUP BY         country.Code     HAVING         countrylanguage.Percentage = MAX(countrylanguage.Percentage)) AS SpanishSpeakingCountries;,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
Count the number of countries for which Spanish is the predominantly spoken language.,SELECT COUNT(*) FROM countrylanguage WHERE Language = 'Spanish' AND IsOfficial = 'T',"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
What are the codes of countries where Spanish is spoken by the largest percentage of people?,SELECT CountryCode FROM countrylanguage WHERE Language = 'Spanish' ORDER BY Percentage DESC;,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
Return the codes of countries for which Spanish is the predominantly spoken language.,SELECT CountryCode FROM countrylanguage WHERE Language = 'Spanish' AND IsOfficial = 'T' ORDER BY Percentage DESC;,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
How many conductors are there?,SELECT COUNT(Conductor_ID) FROM conductor;,SELECT count(*) FROM conductor,orchestra
Count the number of conductors.,SELECT COUNT(*) FROM conductor;,SELECT count(*) FROM conductor,orchestra
List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC;,SELECT Name FROM conductor ORDER BY Age ASC,orchestra
"What are the names of conductors, ordered by age?",SELECT Name FROM conductor ORDER BY Age;,SELECT Name FROM conductor ORDER BY Age ASC,orchestra
"What are the names of conductors whose nationalities are not ""USA""?","SELECT Name FROM conductor WHERE Nationality != ""USA"";",SELECT Name FROM conductor WHERE Nationality != 'USA',orchestra
"Return the names of conductors that do not have the nationality ""USA"".","SELECT Name FROM conductor WHERE Nationality != ""USA"";",SELECT Name FROM conductor WHERE Nationality != 'USA',orchestra
What are the record companies of orchestras in descending order of years in which they were founded?,"SELECT Record_Company, Year_of_Founded FROM orchestra ORDER BY Year_of_Founded DESC;",SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,orchestra
"Return the record companies of orchestras, sorted descending by the years in which they were founded.","SELECT Record_Company, Year_of_Founded FROM orchestra ORDER BY Year_of_Founded DESC;",SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,orchestra
What is the average attendance of shows?,SELECT AVG(Attendance) as Average_Attendance FROM show;,SELECT avg(Attendance) FROM SHOW,orchestra
Return the average attendance across all shows.,SELECT AVG(Attendance) as Average_Attendance FROM show;,SELECT avg(Attendance) FROM SHOW,orchestra
"What are the maximum and minimum share of performances whose type is not ""Live final"".","SELECT MAX(Share) AS Maximum_Share, MIN(Share) AS Minimum_Share FROM performance WHERE Type != ""Live final"";","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",orchestra
"Return the maximum and minimum shares for performances that do not have the type ""Live final"".","SELECT MAX(Share) AS Max_Share, MIN(Share) AS Min_Share FROM performance WHERE Type != ""Live final"";","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",orchestra
How many different nationalities do conductors have?,SELECT COUNT(DISTINCT Nationality) FROM conductor;,SELECT count(DISTINCT Nationality) FROM conductor,orchestra
Count the number of different nationalities of conductors.,SELECT COUNT(DISTINCT Nationality)  FROM conductor;,SELECT count(DISTINCT Nationality) FROM conductor,orchestra
List names of conductors in descending order of years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC;,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,orchestra
"What are the names of conductors, sorted descending by the number of years they have worked?","SELECT Name, Year_of_Work FROM conductor ORDER BY Year_of_Work DESC;",SELECT Name FROM conductor ORDER BY Year_of_Work DESC,orchestra
List the name of the conductor with the most years of work.,SELECT Name FROM conductor WHERE Age = (SELECT MAX(Year_of_Work) FROM conductor);,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,orchestra
What is the name of the conductor who has worked the greatest number of years?,SELECT Name FROM conductor WHERE Year_of_Work = (SELECT MAX(Year_of_Work) FROM conductor);,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,orchestra
Show the names of conductors and the orchestras they have conducted.,"SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID;","SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",orchestra
What are the names of conductors as well as the corresonding orchestras that they have conducted?,"SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID;","SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",orchestra
Show the names of conductors that have conducted more than one orchestras.,SELECT Name FROM     conductor WHERE     Conductor_ID IN (         SELECT             Conductor_ID         FROM             orchestra         GROUP BY             Conductor_ID         HAVING             COUNT(Orchestra_ID) > 1     );,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,orchestra
What are the names of conductors who have conducted at more than one orchestra?,SELECT Name FROM     conductor WHERE     Conductor_ID IN (         SELECT             Conductor_ID         FROM             orchestra         GROUP BY             Conductor_ID         HAVING             COUNT(Orchestra_ID) > 1     );,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,orchestra
Show the name of the conductor that has conducted the most number of orchestras.,SELECT Name FROM conductor WHERE Conductor_ID = (   SELECT     Conductor_ID   FROM     orchestra   GROUP BY     Conductor_ID   ORDER BY     COUNT(Orchestra_ID) DESC   LIMIT 1 );,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,orchestra
What is the name of the conductor who has conducted the most orchestras?,SELECT Name FROM     conductor WHERE     Conductor_ID = (         SELECT             Conductor_ID         FROM             orchestra         GROUP BY             Conductor_ID         ORDER BY             COUNT(Orchestra_ID) DESC         LIMIT 1     );,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,orchestra
Please show the name of the conductor that has conducted orchestras founded after 2008.,SELECT Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Year_of_Founded > 2008;,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,orchestra
What are the names of conductors who have conducted orchestras founded after the year 2008?,SELECT Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Year_of_Founded > 2008;,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,orchestra
Please show the different record companies and the corresponding number of orchestras.,"SELECT Record_Company, COUNT(Orchestra_ID) as NumberOfOrchestras FROM orchestra GROUP BY Record_Company;","SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",orchestra
How many orchestras does each record company manage?,"SELECT Record_Company, COUNT(Orchestra_ID) as Number_of_Orchestras FROM orchestra GROUP BY Record_Company;","SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",orchestra
Please show the record formats of orchestras in ascending order of count.,"SELECT Major_Record_Format, COUNT(*) as count FROM orchestra GROUP BY Major_Record_Format ORDER BY count ASC;",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,orchestra
"What are the major record formats of orchestras, sorted by their frequency?","SELECT Major_Record_Format, COUNT(*) as Frequency FROM orchestra GROUP BY Major_Record_Format ORDER BY Frequency DESC;",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,orchestra
List the record company shared by the most number of orchestras.,"SELECT Record_Company, COUNT(*) AS NumberOfOrchestras FROM orchestra GROUP BY Record_Company ORDER BY NumberOfOrchestras DESC LIMIT 1;",SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,orchestra
What is the record company used by the greatest number of orchestras?,"SELECT Record_Company, COUNT(*) AS NumberOfOrchestras FROM orchestra GROUP BY Record_Company ORDER BY NumberOfOrchestras DESC LIMIT 1;",SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,orchestra
List the names of orchestras that have no performance.,SELECT orchestra.Orchestra FROM orchestra LEFT JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID WHERE performance.Orchestra_ID IS NULL;,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),orchestra
What are the orchestras that do not have any performances?,SELECT orchestra.Orchestra FROM orchestra LEFT JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID WHERE performance.Orchestra_ID IS NULL;,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),orchestra
Show the record companies shared by orchestras founded before 2003 and after 2003.,SELECT record_company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT record_company FROM orchestra WHERE Year_of_Founded > 2003;,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,orchestra
What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,SELECT DISTINCT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 AND Record_Company IN (   SELECT Record_Company   FROM orchestra   WHERE Year_of_Founded > 2003 );,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,orchestra
"Find the number of orchestras whose record format is ""CD"" or ""DVD"".","SELECT COUNT(*)  FROM orchestra  WHERE Major_Record_Format IN ('CD', 'DVD');","SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",orchestra
Count the number of orchestras that have CD or DVD as their record format.,SELECT COUNT(*)  FROM orchestra  WHERE Major_Record_Format = 'CD' OR Major_Record_Format = 'DVD';,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",orchestra
Show the years in which orchestras that have given more than one performance are founded.,SELECT Year_of_Founded FROM     orchestra WHERE     Orchestra_ID IN (         SELECT             Orchestra_ID         FROM             performance         GROUP BY             Orchestra_ID         HAVING             COUNT(Performance_ID) > 1     );,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,orchestra
What are years of founding for orchestras that have had more than a single performance?,SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (   SELECT     Orchestra_ID   FROM     performance   GROUP BY     Orchestra_ID   HAVING     COUNT(Performance_ID) > 1 );,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,orchestra
How many high schoolers are there?,SELECT COUNT(*) FROM Highschooler;,SELECT count(*) FROM Highschooler,network_1
Count the number of high schoolers.,SELECT COUNT(*)  FROM Highschooler;,SELECT count(*) FROM Highschooler,network_1
Show the names and grades of each high schooler.,"SELECT name, grade FROM Highschooler;","SELECT name ,  grade FROM Highschooler",network_1
What are the names and grades for each high schooler?,"SELECT name, grade FROM Highschooler;","SELECT name ,  grade FROM Highschooler",network_1
Show all the grades of the high schoolers.,SELECT grade FROM Highschooler;,SELECT grade FROM Highschooler,network_1
What is the grade of each high schooler?,"SELECT Highschooler.name, Highschooler.grade FROM Highschooler;",SELECT grade FROM Highschooler,network_1
What grade is Kyle in?,SELECT grade FROM Highschooler WHERE name = 'Kyle';,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",network_1
Return the grade for the high schooler named Kyle.,SELECT grade FROM Highschooler WHERE name = 'Kyle';,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",network_1
Show the names of all high schoolers in grade 10.,SELECT name FROM Highschooler WHERE grade = 10;,SELECT name FROM Highschooler WHERE grade  =  10,network_1
What are the names of all high schoolers in grade 10?,SELECT name FROM Highschooler WHERE grade = 10;,SELECT name FROM Highschooler WHERE grade  =  10,network_1
Show the ID of the high schooler named Kyle.,"SELECT ID FROM Highschooler WHERE name = ""Kyle"";","SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",network_1
What is Kyle's id?,SELECT ID FROM Highschooler WHERE name = 'Kyle';,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",network_1
How many high schoolers are there in grade 9 or 10?,"SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10);",SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,network_1
Count the number of high schoolers in grades 9 or 10.,"SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10);",SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,network_1
Show the number of high schoolers for each grade.,"SELECT grade, COUNT(*) FROM Highschooler GROUP BY grade;","SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",network_1
How many high schoolers are in each grade?,"SELECT grade, COUNT(*) FROM Highschooler GROUP BY grade;","SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",network_1
Which grade has the most high schoolers?,"SELECT grade, COUNT(*) as num_students FROM Highschooler GROUP BY grade ORDER BY num_students DESC LIMIT 1;",SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,network_1
Return the grade that has the greatest number of high schoolers.,"SELECT grade, COUNT(*) as num_students FROM Highschooler GROUP BY grade ORDER BY num_students DESC LIMIT 1;",SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,network_1
Show me all grades that have at least 4 students.,SELECT grade FROM Highschooler GROUP BY grade HAVING COUNT(ID) >= 4;,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,network_1
Which grades have 4 or more high schoolers?,SELECT grade FROM Highschooler GROUP BY grade HAVING COUNT(ID) >= 4;,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,network_1
Show the student IDs and numbers of friends corresponding to each.,"SELECT student_id, COUNT(friend_id) as num_friends FROM Friend GROUP BY student_id;","SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",network_1
How many friends does each student have?,"SELECT Highschooler.ID, Highschooler.name, COUNT(Friend.friend_id) AS num_friends FROM Highschooler LEFT JOIN Friend ON Highschooler.ID = Friend.student_id GROUP BY Highschooler.ID, Highschooler.name ORDER BY Highschooler.ID;","SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",network_1
Show the names of high school students and their corresponding number of friends.,"SELECT Highschooler.name, COUNT(Friend.friend_id) as num_friends FROM Highschooler LEFT JOIN Friend ON Highschooler.ID = Friend.student_id GROUP BY Highschooler.ID, Highschooler.name ORDER BY Highschooler.name;","SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
What are the names of the high schoolers and how many friends does each have?,"SELECT Highschooler.name, COUNT(Friend.friend_id) as num_friends FROM Highschooler LEFT JOIN Friend ON Highschooler.ID = Friend.student_id GROUP BY Highschooler.ID, Highschooler.name ORDER BY Highschooler.name;","SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
