NLQ,PREDICTED SQL,GOLD SQL,DATABASE
Show the names of conductors that have conducted more than one orchestras.,SELECT Name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra GROUP BY Conductor_ID HAVING count(*) > 1),SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,orchestra
What are the names of conductors who have conducted at more than one orchestra?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING count(*) > 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,orchestra
Show the name of the conductor that has conducted the most number of orchestras.,SELECT name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra GROUP BY Conductor_ID ORDER BY count(*) DESC LIMIT 1),SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,orchestra
What is the name of the conductor who has conducted the most orchestras?,SELECT Name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra GROUP BY Conductor_ID ORDER BY count(*) DESC LIMIT 1),SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,orchestra
Please show the name of the conductor that has conducted orchestras founded after 2008.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,orchestra
What are the names of conductors who have conducted orchestras founded after the year 2008?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,orchestra
Please show the different record companies and the corresponding number of orchestras.,"SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company","SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",orchestra
How many orchestras does each record company manage?,"SELECT count(*) ,  Record_Company FROM orchestra GROUP BY Record_Company","SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",orchestra
Please show the record formats of orchestras in ascending order of count.,"SELECT Major_Record_Format, COUNT(*) FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,orchestra
"What are the major record formats of orchestras, sorted by their frequency?","SELECT Major_Record_Format, COUNT(*) FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) DESC",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,orchestra
List the record company shared by the most number of orchestras.,SELECT record_company FROM orchestra GROUP BY record_company ORDER BY count(*) DESC LIMIT 1,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,orchestra
What is the record company used by the greatest number of orchestras?,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY count(*) DESC LIMIT 1,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,orchestra
List the names of orchestras that have no performance.,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),orchestra
What are the orchestras that do not have any performances?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),orchestra
Show the record companies shared by orchestras founded before 2003 and after 2003.,SELECT record_company FROM orchestra WHERE year_of_founded < 2003 INTERSECT SELECT record_company FROM orchestra WHERE year_of_founded > 2003,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,orchestra
What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,SELECT record_company FROM orchestra WHERE year_of_founded < 2003 INTERSECT SELECT record_company FROM orchestra WHERE year_of_founded > 2003,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,orchestra
"Find the number of orchestras whose record format is ""CD"" or ""DVD"".",SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = 'CD' OR Major_Record_Format = 'DVD',"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",orchestra
Count the number of orchestras that have CD or DVD as their record format.,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')","SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",orchestra
Show the years in which orchestras that have given more than one performance are founded.,SELECT year_of_founded FROM orchestra WHERE orchestra_id IN (SELECT orchestra_id FROM performance GROUP BY orchestra_id HAVING count(*) > 1),SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,orchestra
What are years of founding for orchestras that have had more than a single performance?,SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Orchestra_ID FROM performance GROUP BY Orchestra_ID HAVING count(*) > 1),SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,orchestra
How many high schoolers are there?,SELECT COUNT(*) FROM Highschooler,SELECT count(*) FROM Highschooler,network_1
Count the number of high schoolers.,SELECT COUNT(*) FROM Highschooler,SELECT count(*) FROM Highschooler,network_1
Show the names and grades of each high schooler.,"SELECT name, grade FROM Highschooler","SELECT name ,  grade FROM Highschooler",network_1
What are the names and grades for each high schooler?,"SELECT name, grade FROM Highschooler","SELECT name ,  grade FROM Highschooler",network_1
Show all the grades of the high schoolers.,SELECT grade FROM Highschooler,SELECT grade FROM Highschooler,network_1
What is the grade of each high schooler?,"SELECT name, grade FROM Highschooler",SELECT grade FROM Highschooler,network_1
What grade is Kyle in?,SELECT grade FROM Highschooler WHERE name = 'Kyle',"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",network_1
Return the grade for the high schooler named Kyle.,SELECT grade FROM Highschooler WHERE name = 'Kyle',"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",network_1
Show the names of all high schoolers in grade 10.,SELECT name FROM Highschooler WHERE grade = 10,SELECT name FROM Highschooler WHERE grade  =  10,network_1
What are the names of all high schoolers in grade 10?,SELECT name FROM Highschooler WHERE grade = 10,SELECT name FROM Highschooler WHERE grade  =  10,network_1
Show the ID of the high schooler named Kyle.,SELECT ID FROM Highschooler WHERE name = 'Kyle',"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",network_1
What is Kyle's id?,SELECT ID FROM student WHERE name = 'Kyle',"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",network_1
How many high schoolers are there in grade 9 or 10?,"SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10)",SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,network_1
Count the number of high schoolers in grades 9 or 10.,"SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10)",SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,network_1
Show the number of high schoolers for each grade.,"SELECT grade, COUNT(*) FROM Highschooler GROUP BY grade","SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",network_1
How many high schoolers are in each grade?,"SELECT grade, COUNT(*) FROM Highschooler GROUP BY grade","SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",network_1
Which grade has the most high schoolers?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,network_1
Return the grade that has the greatest number of high schoolers.,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,network_1
Show me all grades that have at least 4 students.,"SELECT grade, COUNT(*) FROM takes GROUP BY grade HAVING COUNT(*) >= 4",SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,network_1
Which grades have 4 or more high schoolers?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*) >= 4,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,network_1
Show the student IDs and numbers of friends corresponding to each.,"SELECT student_id, COUNT(friend_id) FROM Friend GROUP BY student_id","SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",network_1
How many friends does each student have?,"SELECT student_id, COUNT(friend_id) FROM Friend GROUP BY student_id","SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",network_1
Show the names of high school students and their corresponding number of friends.,"SELECT T1.name, COUNT(T2.friend_id) FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID, T1.name","SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
What are the names of the high schoolers and how many friends does each have?,"SELECT T1.name, COUNT(T2.friend_id) FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID, T1.name","SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
What is the name of the high schooler who has the greatest number of friends?,SELECT name FROM Highschooler WHERE ID IN (SELECT student_id FROM Friend GROUP BY student_id ORDER BY count(*) DESC LIMIT 1),SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Return the name of the high school student with the most friends.,SELECT name FROM Highschooler WHERE ID IN (SELECT student_id FROM Friend GROUP BY student_id ORDER BY count(*) DESC LIMIT 1),SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Show the names of high schoolers who have at least 3 friends.,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID HAVING count(*) >= 3,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,network_1
What are the names of high schoolers who have 3 or more friends?,SELECT name FROM Highschooler WHERE ID IN (SELECT student_id FROM Friend GROUP BY student_id HAVING count(*) >= 3),SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,network_1
Show the names of all of the high schooler Kyle's friends.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.friend_id = T2.ID WHERE T1.student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",network_1
Return the names of friends of the high school student Kyle.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.friend_id = T2.ID WHERE T1.student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",network_1
How many friends does the high school student Kyle have?,SELECT COUNT(*) FROM Friend WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Count the number of friends Kyle has.,SELECT COUNT(*) FROM Friend WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Show ids of all students who do not have any friends.,SELECT student_id FROM Friend WHERE student_id NOT IN (SELECT DISTINCT student_id FROM Friend),SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,network_1
What are the ids of high school students who do not have friends?,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend),SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,network_1
Show names of all high school students who do not have any friends.,SELECT name FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend),SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,network_1
What are the names of students who have no friends?,SELECT name FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend),SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,network_1
Show the ids of high schoolers who have friends and are also liked by someone else.,SELECT DISTINCT T1.student_id FROM Friend AS T1 JOIN Likes AS T2 ON T1.student_id = T2.liked_id WHERE T1.student_id IN (SELECT student_id FROM Highschooler),SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,network_1
What are the ids of students who both have friends and are liked?,SELECT DISTINCT student_id FROM Friend WHERE student_id IN (SELECT student_id FROM Likes),SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,network_1
Show name of all students who have some friends and also are liked by someone else.,SELECT T1.name FROM student AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id GROUP BY T1.ID,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,network_1
What are the names of high schoolers who both have friends and are liked?,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,network_1
Count the number of likes for each student id.,"SELECT student_id, COUNT(*) FROM Likes GROUP BY student_id","SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",network_1
How many likes correspond to each student id?,"SELECT student_id, COUNT(*) FROM Likes GROUP BY student_id","SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",network_1
"Show the names of high schoolers who have likes, and numbers of likes for each.","SELECT T1.name, COUNT(T2.liked_id) FROM Highschooler AS T1 JOIN Likes AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID, T1.name","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
"What are the names of high schoolers who have likes, and how many likes does each have?","SELECT T1.name, COUNT(*) as num_likes FROM Highschooler AS T1 JOIN Likes AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID, T1.name","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
What is the name of the high schooler who has the greatest number of likes?,SELECT name FROM Highschooler WHERE ID = (SELECT student_id FROM Likes GROUP BY student_id ORDER BY count(*) DESC LIMIT 1),SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Give the name of the student with the most likes.,SELECT name FROM Highschooler WHERE ID = (SELECT student_id FROM Likes GROUP BY student_id ORDER BY count(*) DESC LIMIT 1),SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
Show the names of students who have at least 2 likes.,SELECT name FROM student WHERE id IN (SELECT student_id FROM likes GROUP BY student_id HAVING count(*) >= 2),SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
What are the names of students who have 2 or more likes?,SELECT name FROM Highschooler WHERE ID IN (SELECT student_id FROM Likes GROUP BY student_id HAVING count(*) >= 2),SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
Show the names of students who have a grade higher than 5 and have at least 2 friends.,SELECT T1.name FROM student AS T1 JOIN takes AS T2 ON T1.id = T2.id JOIN Friend AS T3 ON T1.id = T3.student_id WHERE T2.grade > 5 GROUP BY T1.id HAVING count(T3.friend_id) >= 2,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id WHERE T1.grade > 5 GROUP BY T1.ID HAVING count(*) >= 2,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,network_1
How many likes does Kyle have?,SELECT COUNT(*) FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Return the number of likes that the high schooler named Kyle has.,SELECT COUNT(*) FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
Find the average grade of all students who have some friends.,SELECT AVG(grade) FROM takes WHERE ID IN (SELECT DISTINCT student_id FROM Friend),SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
What is the average grade of students who have friends?,SELECT AVG(grade) FROM takes WHERE ID IN (SELECT DISTINCT student_id FROM Friend),SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
Find the minimum grade of students who have no friends.,SELECT min(grade) FROM takes WHERE ID IN (SELECT student_id FROM Friend WHERE student_id NOT IN (SELECT friend_id FROM Friend)),SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
What is the lowest grade of students who do not have any friends?,SELECT min(grade) FROM takes WHERE ID IN (SELECT student_id FROM Friend EXCEPT SELECT friend_id FROM Friend),SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),network_1
Which states have both owners and professionals living there?,SELECT DISTINCT T1.state FROM Owners AS T1 JOIN Professionals AS T2 ON T1.state = T2.state,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,dog_kennels
Find the states where both owners and professionals live.,SELECT DISTINCT T1.state FROM Owners AS T1 JOIN Professionals AS T2 ON T1.state = T2.state,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,dog_kennels
What is the average age of the dogs who have gone through any treatments?,SELECT AVG(age) FROM dogs WHERE dog_id IN (SELECT dog_id FROM treatments),SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),dog_kennels
Find the average age of the dogs who went through treatments.,SELECT AVG(age) FROM dogs WHERE dog_id IN (SELECT dog_id FROM treatments),SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),dog_kennels
"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","SELECT professional_id, last_name, cell_number FROM Professionals WHERE state = 'Indiana' OR professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING count(*) > 2)","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2",dog_kennels
"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.","SELECT professional_id, last_name, cell_number FROM Professionals WHERE state = 'Indiana' OR professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING count(*) > 2)","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2",dog_kennels
Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,SELECT name FROM Dogs WHERE dog_id NOT IN (SELECT dog_id FROM Treatments GROUP BY dog_id HAVING sum(cost_of_treatment) > 1000),select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),dog_kennels
What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,SELECT name FROM dogs WHERE dog_id NOT IN (SELECT dog_id FROM treatments GROUP BY dog_id HAVING sum(cost_of_treatment) > 1000),select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),dog_kennels
Which first names are used for professionals or owners but are not used as dog names?,SELECT DISTINCT first_name FROM Professionals UNION SELECT DISTINCT first_name FROM Owners EXCEPT SELECT DISTINCT name FROM Dogs,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs,dog_kennels
Find the first names that are used for professionals or owners but are not used as dog names.,SELECT DISTINCT first_name FROM Professionals UNION SELECT DISTINCT first_name FROM Owners EXCEPT SELECT DISTINCT name FROM Dogs,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs,dog_kennels
"Which professional did not operate any treatment on dogs? List the professional's id, role and email.","SELECT professional_id, role_code, email_address FROM Professionals WHERE professional_id NOT IN (SELECT professional_id FROM Treatments)","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id",dog_kennels
"Give me the id, role and email of the professionals who did not perform any treatment on dogs.","SELECT professional_id, role_code, email_address FROM Professionals WHERE professional_id NOT IN (SELECT professional_id FROM Treatments)","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id",dog_kennels
"Which owner owns the most dogs? List the owner id, first name and last name.","SELECT owner_id, first_name, last_name FROM Owners WHERE owner_id IN (SELECT owner_id FROM Dogs GROUP BY owner_id ORDER BY COUNT(*) DESC LIMIT 1)","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",dog_kennels
"Return the owner id, first name and last name of the owner who has the most dogs.","SELECT owner_id, first_name, last_name FROM Owners WHERE owner_id IN (SELECT owner_id FROM Dogs GROUP BY owner_id ORDER BY count(*) DESC LIMIT 1)","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",dog_kennels
"Which professionals have done at least two treatments? List the professional's id, role, and first name.","SELECT professional_id, role_code, first_name FROM Professionals WHERE professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING count(*) >= 2)","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",dog_kennels
"What are the id, role, and first name of the professionals who have performed two or more treatments?","SELECT professional_id, role_code, first_name FROM Professionals WHERE professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING count(*) >= 2)","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2",dog_kennels
What is the name of the breed with the most dogs?,SELECT breed_name FROM Breeds WHERE breed_code IN (SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) DESC LIMIT 1),SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,dog_kennels
Which breed do the most dogs have? Give me the breed name.,SELECT breed_name FROM Breeds WHERE breed_code IN (SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) DESC LIMIT 1),SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,dog_kennels
Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.,"SELECT owner_id, last_name FROM Owners WHERE owner_id IN (SELECT T1.owner_id FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1)","SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",dog_kennels
Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,"SELECT owner_id, last_name FROM Owners WHERE owner_id IN (SELECT dog_id FROM Treatments GROUP BY dog_id ORDER BY sum(cost_of_treatment) DESC LIMIT 1)","SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",dog_kennels
